8.01E+00,0.00E+00,4.51E+07
1.60E+01,0.00E+00,5.40E+07
2.40E+01,0.00E+00,6.71E+07
3.20E+01,0.00E+00,7.73E+07
4.00E+01,0.00E+00,8.57E+07
4.80E+01,0.00E+00,9.34E+07
5.60E+01,1.25E+02,9.98E+07
6.40E+01,0.00E+00,1.06E+08
7.20E+01,7.50E+02,1.12E+08
8.00E+01,1.63E+03,1.18E+08
8.80E+01,4.25E+03,1.23E+08
9.60E+01,1.04E+04,1.28E+08
1.04E+02,1.93E+04,1.33E+08
1.12E+02,3.71E+04,1.37E+08
1.20E+02,6.14E+04,1.41E+08
1.28E+02,9.10E+04,1.44E+08
1.36E+02,1.32E+05,1.47E+08
1.44E+02,1.88E+05,1.48E+08
1.52E+02,2.47E+05,1.49E+08
1.60E+02,3.00E+05,1.49E+08
1.68E+02,3.83E+05,1.47E+08
1.76E+02,4.43E+05,1.45E+08
1.84E+02,5.06E+05,1.41E+08
1.92E+02,5.48E+05,1.36E+08
2.00E+02,6.01E+05,1.30E+08
2.08E+02,6.31E+05,1.23E+08
2.16E+02,6.77E+05,1.16E+08
2.24E+02,6.82E+05,1.08E+08
2.32E+02,6.68E+05,9.99E+07
2.40E+02,6.55E+05,9.17E+07
2.48E+02,6.28E+05,8.33E+07
2.56E+02,6.19E+05,7.49E+07
2.64E+02,5.77E+05,6.68E+07
2.72E+02,5.54E+05,5.89E+07
2.80E+02,4.88E+05,5.19E+07
2.88E+02,4.37E+05,4.53E+07
2.96E+02,3.94E+05,3.92E+07
3.04E+02,3.40E+05,3.38E+07
3.12E+02,2.85E+05,2.91E+07
3.20E+02,2.43E+05,2.49E+07
3.28E+02,2.12E+05,2.11E+07
3.36E+02,1.82E+05,1.80E+07
3.44E+02,1.43E+05,1.52E+07
3.52E+02,1.16E+05,1.29E+07
3.60E+02,8.73E+04,1.07E+07
3.68E+02,6.70E+04,9.02E+06
3.76E+02,5.44E+04,7.57E+06
3.84E+02,4.26E+04,6.37E+06
3.92E+02,3.20E+04,5.37E+06
4.00E+02,2.41E+04,4.48E+06
4.08E+02,1.85E+04,3.83E+06
4.16E+02,1.29E+04,3.21E+06
4.24E+02,1.00E+04,2.77E+06
4.32E+02,5.13E+03,2.38E+06
4.40E+02,5.00E+03,1.98E+06
4.48E+02,3.38E+03,1.69E+06
4.56E+02,3.38E+03,1.44E+06
4.64E+02,1.75E+03,1.21E+06
4.72E+02,7.50E+02,1.01E+06
4.80E+02,6.25E+02,8.74E+05
4.88E+02,7.50E+02,7.30E+05
4.96E+02,2.50E+02,6.11E+05
5.04E+02,3.75E+02,5.01E+05
5.12E+02,1.25E+02,4.44E+05
5.20E+02,0.00E+00,3.85E+05
5.28E+02,0.00E+00,3.03E+05
5.36E+02,0.00E+00,2.55E+05
5.44E+02,0.00E+00,2.28E+05
5.52E+02,0.00E+00,1.87E+05
5.60E+02,0.00E+00,1.57E+05
5.68E+02,0.00E+00,1.28E+05
5.76E+02,0.00E+00,9.55E+04
5.84E+02,0.00E+00,7.36E+04
5.92E+02,0.00E+00,5.90E+04
6.00E+02,0.00E+00,4.56E+04
6.08E+02,0.00E+00,3.35E+04
6.16E+02,0.00E+00,2.44E+04
6.24E+02,0.00E+00,2.18E+04
6.32E+02,0.00E+00,1.94E+04
6.40E+02,0.00E+00,1.36E+04
6.48E+02,0.00E+00,1.31E+04
6.56E+02,0.00E+00,6.63E+03
6.64E+02,0.00E+00,4.00E+03
6.72E+02,0.00E+00,2.75E+03
6.80E+02,0.00E+00,2.50E+03
6.88E+02,0.00E+00,2.25E+03
6.96E+02,0.00E+00,2.13E+03
7.04E+02,0.00E+00,8.75E+02
7.12E+02,0.00E+00,5.00E+02
7.20E+02,0.00E+00,1.25E+02
7.28E+02,0.00E+00,0.00E+00
7.36E+02,0.00E+00,0.00E+00
7.44E+02,0.00E+00,0.00E+00
7.52E+02,0.00E+00,0.00E+00
7.60E+02,0.00E+00,0.00E+00
7.68E+02,0.00E+00,0.00E+00
7.76E+02,0.00E+00,0.00E+00
7.84E+02,0.00E+00,0.00E+00
7.92E+02,0.00E+00,0.00E+00
8.00E+02,0.00E+00,0.00E+00
