8.01E+00,1.25E+03,1.14E+07
1.60E+01,2.50E+03,1.38E+07
2.40E+01,5.00E+03,1.69E+07
3.20E+01,8.38E+03,1.91E+07
4.00E+01,1.34E+04,2.10E+07
4.80E+01,1.81E+04,2.24E+07
5.60E+01,2.26E+04,2.39E+07
6.40E+01,2.69E+04,2.51E+07
7.20E+01,3.23E+04,2.60E+07
8.00E+01,3.84E+04,2.72E+07
8.80E+01,4.36E+04,2.81E+07
9.60E+01,5.16E+04,2.91E+07
1.04E+02,5.86E+04,3.01E+07
1.12E+02,6.78E+04,3.11E+07
1.20E+02,8.14E+04,3.20E+07
1.28E+02,8.96E+04,3.27E+07
1.36E+02,9.14E+04,3.34E+07
1.44E+02,1.07E+05,3.42E+07
1.52E+02,1.21E+05,3.50E+07
1.60E+02,1.23E+05,3.57E+07
1.68E+02,1.41E+05,3.63E+07
1.76E+02,1.54E+05,3.70E+07
1.84E+02,1.68E+05,3.76E+07
1.92E+02,1.80E+05,3.79E+07
2.00E+02,1.81E+05,3.83E+07
2.08E+02,2.05E+05,3.85E+07
2.16E+02,2.27E+05,3.87E+07
2.24E+02,2.36E+05,3.88E+07
2.32E+02,2.42E+05,3.88E+07
2.40E+02,2.63E+05,3.90E+07
2.48E+02,2.79E+05,3.87E+07
2.56E+02,2.77E+05,3.82E+07
2.64E+02,2.96E+05,3.79E+07
2.72E+02,3.10E+05,3.73E+07
2.80E+02,3.09E+05,3.67E+07
2.88E+02,3.32E+05,3.60E+07
2.96E+02,3.49E+05,3.50E+07
3.04E+02,3.39E+05,3.41E+07
3.12E+02,3.48E+05,3.30E+07
3.20E+02,3.53E+05,3.18E+07
3.28E+02,3.46E+05,3.06E+07
3.36E+02,3.62E+05,2.92E+07
3.44E+02,3.58E+05,2.78E+07
3.52E+02,3.54E+05,2.65E+07
3.60E+02,3.41E+05,2.50E+07
3.68E+02,3.42E+05,2.34E+07
3.76E+02,3.38E+05,2.19E+07
3.84E+02,3.23E+05,2.04E+07
3.92E+02,3.16E+05,1.89E+07
4.00E+02,3.06E+05,1.74E+07
4.08E+02,2.91E+05,1.60E+07
4.16E+02,2.69E+05,1.45E+07
4.24E+02,2.56E+05,1.30E+07
4.32E+02,2.45E+05,1.18E+07
4.40E+02,2.27E+05,1.05E+07
4.48E+02,2.09E+05,9.35E+06
4.56E+02,1.85E+05,8.14E+06
4.64E+02,1.73E+05,7.13E+06
4.72E+02,1.49E+05,6.16E+06
4.80E+02,1.32E+05,5.33E+06
4.88E+02,1.21E+05,4.61E+06
4.96E+02,1.10E+05,3.90E+06
5.04E+02,9.38E+04,3.31E+06
5.12E+02,7.93E+04,2.78E+06
5.20E+02,7.13E+04,2.26E+06
5.28E+02,5.98E+04,1.87E+06
5.36E+02,4.93E+04,1.55E+06
5.44E+02,4.31E+04,1.29E+06
5.52E+02,3.54E+04,1.02E+06
5.60E+02,2.95E+04,7.95E+05
5.68E+02,1.99E+04,6.24E+05
5.76E+02,1.83E+04,4.90E+05
5.84E+02,1.35E+04,3.83E+05
5.92E+02,9.63E+03,2.84E+05
6.00E+02,9.63E+03,2.09E+05
6.08E+02,7.38E+03,1.71E+05
6.16E+02,4.88E+03,1.31E+05
6.24E+02,3.88E+03,9.39E+04
6.32E+02,3.00E+03,6.46E+04
6.40E+02,2.38E+03,4.78E+04
6.48E+02,1.88E+03,3.35E+04
6.56E+02,1.25E+03,2.68E+04
6.64E+02,5.00E+02,2.00E+04
6.72E+02,3.75E+02,1.15E+04
6.80E+02,3.75E+02,7.13E+03
6.88E+02,1.25E+02,3.50E+03
6.96E+02,2.50E+02,1.63E+03
7.04E+02,1.25E+02,2.25E+03
7.12E+02,0.00E+00,2.13E+03
7.20E+02,1.25E+02,1.50E+03
7.28E+02,0.00E+00,3.75E+02
7.36E+02,0.00E+00,0.00E+00
7.44E+02,0.00E+00,0.00E+00
7.52E+02,0.00E+00,0.00E+00
7.60E+02,0.00E+00,0.00E+00
7.68E+02,0.00E+00,0.00E+00
7.76E+02,0.00E+00,0.00E+00
7.84E+02,0.00E+00,0.00E+00
7.92E+02,0.00E+00,0.00E+00
8.00E+02,0.00E+00,0.00E+00
